"SurveyID"	"CameraCondition"	"CheckDate"
"S08-WGL2-SP13"	NA	2013-04-08
"S08-WGL1-SP13"	NA	2013-04-08
"S07-WGL2-SP13"	NA	2013-04-08
"S07-SAG1-SP13"	NA	2013-04-08
"S07-STJ1-SP13"	NA	2013-04-08
"S06-CBW1-SP13"	NA	2013-04-08
"S05-RES1-SP13"	NA	2013-04-08
"S05-LNC1-SP13"	NA	2013-04-08
"S05-SFP2-SP13"	NA	2013-04-08
"R09-CTG3-SP13"	NA	2013-04-08
"R09-BLW1-SP13"	NA	2013-04-08
"R09-SMI1-SP13"	NA	2013-04-08
"R09-LIM2-SP13"	NA	2013-04-08
"R08-DAP1-SP13"	NA	2013-04-08
"R07-FSP1-SP13"	NA	2013-04-08
"R07-GOF1-SP13"	NA	2013-04-08
"R08-PAP1-SP13"	NA	2013-04-08
"R08-VLG1-SP13"	NA	2013-04-08
"R08-WBK1-SP13"	NA	2013-04-08
"D10-MAC1-SP13"	NA	2013-04-09
"D10-CAN1-SP13"	NA	2013-04-09
"D10-VHC1-SP13"	NA	2013-04-09
"D09-VTC1-SP13"	NA	2013-04-09
"D09-RYW1-SP13"	NA	2013-04-09
"D09-CLG1-SP13"	NA	2013-04-09
"D08-CCC1-SP13"	NA	2013-04-09
"S10-LPP2-SP13"	"2"	2013-05-08
"S10-LEW1-SP13"	NA	2013-04-23
"S10-LEW1-SP13"	"1"	2013-05-08
"S10-ILC1-SP13"	"1"	2013-04-23
"S10-ILC1-SP13"	"1"	2013-05-08
"S09-ILC1-SP13"	NA	2013-04-23
"S09-ILC1-SP13"	"1"	2013-05-08
"S09-VTW2-SP13"	"1"	2013-04-23
"S09-VTW2-SP13"	"1"	2013-05-08
"S09-KTP1-SP13"	"1"	2013-04-23
"S09-KTP1-SP13"	"1"	2013-05-08
"S09-SMC1-SP13"	"1"	2013-04-23
"S09-SMC1-SP13"	"1"	2013-05-08
"S08-WGL2-SP13"	"1"	2013-04-23
"S08-WGL2-SP13"	"1"	2013-05-08
"S08-WGL1-SP13"	"1"	2013-04-23
"S08-WGL1-SP13"	"1"	2013-05-08
"S07-WGL2-SP13"	"1"	2013-04-23
"S07-WGL2-SP13"	"1"	2013-05-08
"S07-SAG1-SP13"	"1"	2013-04-23
"S07-SAG1-SP13"	"1"	2013-05-08
"S07-STJ1-SP13"	"1"	2013-04-23
"S07-STJ1-SP13"	"1"	2013-05-08
"S06-CBW1-SP13"	"1"	2013-04-23
"S06-CBW1-SP13"	"2"	2013-05-08
"S05-RES1-SP13"	"1"	2013-04-23
"S05-RES1-SP13"	"1"	2013-05-08
"S05-LNC1-SP13"	"1"	2013-04-23
"S05-LNC1-SP13"	"1"	2013-05-08
"S02-MCP1-SP13"	NA	2013-04-10
"S02-MCP1-SP13"	"1"	2013-04-22
"S02-MCP1-SP13"	"1"	2013-05-06
"S02-BRI1-SP13"	"2"	2013-04-22
"S02-BRI1-SP13"	"2"	2013-05-06
"S02-PIP1-SP13"	"1"	2013-04-22
"S02-PIP1-SP13"	"1"	2013-05-06
"S03-WAP1-SP13"	"1"	2013-04-22
"S03-WAP1-SP13"	"1"	2013-05-06
"S03-PSP1-SP13"	"1"	2013-04-22
"S03-PSP1-SP13"	"1"	2013-05-06
"S03-VIP1-SP13"	"1"	2013-04-22
"S03-VIP1-SP13"	"1"	2013-05-06
"S03-LCP1-SP13"	"1"	2013-04-22
"S03-LCP1-SP13"	"1"	2013-05-06
"S04-HAP1-SP13"	"2"	2013-04-22
"S04-HAP1-SP13"	"2"	2013-05-06
"S04-VFP1-SP13"	"3"	2013-04-22
"S04-VFP1-SP13"	"4"	2013-05-06
"S04-SSP1-SP13"	"1"	2013-04-22
"S04-SSP1-SP13"	"1"	2013-05-06
"S04-OTW1-SP13"	"1"	2013-04-22
"S04-OTW1-SP13"	"1"	2013-05-06
"J01-SKP1-SP13"	"1"	2013-04-22
"J01-SKP1-SP13"	"1"	2013-05-06
"J01-SEP1-SP13"	"1"	2013-04-22
"J01-SEP1-SP13"	"1"	2013-05-06
"J01-CLP1-SP13"	"1"	2013-04-22
"J01-CLP1-SP13"	"1"	2013-05-06
"J01-UIC1-SP13"	"1"	2013-04-24
"J01-UIC1-SP13"	"1"	2013-05-07
"D10-MAC1-SP13"	"1"	2013-04-22
"D10-MAC1-SP13"	"1"	2013-05-06
"D10-CAN1-SP13"	NA	2013-04-22
"D10-CAN1-SP13"	"1"	2013-05-06
"D10-VHC1-SP13"	"1"	2013-04-22
"D10-VHC1-SP13"	"1"	2013-05-06
"D09-VTC1-SP13"	"1"	2013-04-22
"D09-VTC1-SP13"	"1"	2013-05-06
"D09-RYW1-SP13"	"1"	2013-04-22
"D09-RYW1-SP13"	"1"	2013-05-06
"D09-CLG1-SP13"	NA	2013-04-22
"D09-CLG1-SP13"	"2"	2013-05-06
"D08-CCC1-SP13"	"Visually undisturbed but unable to check if operable"	2013-04-22
"D02-MDU1-SP13"	"1"	2013-05-10
"D02-JBS1-SP13"	"1"	2013-04-26
"D02-JBS1-SP13"	"1"	2013-05-10
"D05-ADC1-SP13"	"1"	2013-04-23
"D05-ADC1-SP13"	"3"	2013-05-08
"D05-BRP1-SP13"	"1"	2013-04-23
"D05-BRP1-SP13"	"1"	2013-05-08
"D04-EDW3-SP13"	"1"	2013-04-23
"D04-EDW3-SP13"	"1"	2013-05-08
"D04-RDP1-SP13"	"1"	2013-04-23
"D04-RDP1-SP13"	"1"	2013-05-08
"D04-FGP1-SP13"	"1"	2013-04-23
"D04-FGP1-SP13"	"3"	2013-05-08
"D04-DNP1-SP13"	"1"	2013-04-23
"D04-DNP1-SP13"	"1"	2013-05-08
"D03-GOM1-SP13"	"3"	2013-04-23
"D03-GOM1-SP13"	"1"	2013-05-08
"D03-AMP1-SP13"	"1"	2013-04-23
"D03-AMP1-SP13"	"1"	2013-05-08
"D03-MFP1-SP13"	"1"	2013-04-23
"D03-MFP1-SP13"	"1"	2013-05-08
"D03-CHP1-SP13"	"3"	2013-04-23
"D03-CHP1-SP13"	"1"	2013-05-08
"D03-AFP1-SP13"	"1"	2013-04-23
"D03-AFP1-SP13"	"1"	2013-05-08
"D02-RCP1-SP13"	"1"	2013-04-23
"D02-RCP1-SP13"	"1"	2013-05-08
"D02-MOP1-SP13"	"1"	2013-04-23
"D02-MOP1-SP13"	"1"	2013-05-08
"D02-SCP1-SP13"	"1"	2013-04-23
"D02-SCP1-SP13"	"1"	2013-05-08
"D02-HUP1-SP13"	"1"	2013-04-23
"D02-HUP1-SP13"	"1"	2013-05-08
"R10-FRM1-SU13"	NA	2013-07-02
"R10-FRM2-SU13"	NA	2013-07-02
"R10-WCP3-SU13"	NA	2013-07-02
"D06-KCG1-SU13"	"4"	2013-07-31
"D02-HUP1-SU13"	"4"	2013-07-29
"D02-SCP1-SU13"	"1"	2013-07-29
"D02-MOP1-SU13"	"3"	2013-07-29
"D02-RCP1-SU13"	"1"	2013-07-29
"D03-AFP1-SU13"	"1"	2013-07-29
"D03-CHP1-SU13"	"1"	2013-07-29
"D03-MFP1-SU13"	"1"	2013-07-29
"D03-AMP1-SU13"	"1"	2013-07-29
"D03-GOM1-SU13"	"3"	2013-07-29
"D04-FGP1-SU13"	"3"	2013-07-29
"D04-EVC1-SU13"	"1"	2013-07-29
"D04-EDW3-SU13"	"1"	2013-07-29
"D05-ADC1-SU13"	"1"	2013-07-29
"D05-MIA1-SU13"	"1"	2013-07-29
"D05-PRC1-SU13"	"1"	2013-07-29
"D05-BRP1-SU13"	"1"	2013-07-29
"D04-RDP1-SU13"	"1"	2013-07-29
"R10-FRM2-SU13"	"1"	2013-07-30
"R10-FRM1-SU13"	"1"	2013-07-30
"R10-WCP3-SU13"	"1"	2013-07-30
"R10-WDW1-SU13"	"1"	2013-07-30
"R09-CTG3-SU13"	"1"	2013-07-30
"R09-BLW1-SU13"	"1"	2013-07-30
"R09-LIM2-SU13"	"1"	2013-07-30
"R09-SMI1-SU13"	"1"	2013-07-30
"R08-DAP1-SU13"	"1"	2013-07-30
"J01-LMP1-SU13"	"1"	2013-07-31
"S02-BNS1-SU13"	"1"	2013-07-31
"S03-JKP2-SU13"	"1"	2013-07-31
"S03-JKP1-SU13"	"1"	2013-07-31
"J01-BBS1-SU13"	"1"	2013-07-31
"S02-CPR1-SU13"	"5"	2013-07-31
"S02-MCP1-SU13"	"4"	2013-07-31
"S02-BRI1-SU13"	"1"	2013-07-31
"S02-PIP1-SU13"	"1"	2013-07-31
"S03-WAP1-SU13"	"2"	2013-07-31
"S03-PSP1-SU13"	"1"	2013-07-31
"S03-VIP1-SU13"	"1"	2013-07-31
"S03-LCP1-SU13"	"1"	2013-07-31
"S04-HAP1-SU13"	"1"	2013-07-31
"S04-SSP1-SU13"	"1"	2013-07-31
"S04-OTW1-SU13"	"1"	2013-07-31
"J01-SKP1-SU13"	"1"	2013-07-31
"J01-SEP1-SU13"	"1"	2013-07-31
"J01-CLP1-SU13"	"1"	2013-07-31
"J01-UIC1-SU13"	"1"	2013-07-30
"R02-DPG1-SU13"	"1"	2013-07-30
"R02-FRP1-SU13"	"1"	2013-07-30
"R03-CPG1-SU13"	"1"	2013-07-30
"R03-AUP1-SU13"	"1"	2013-07-30
"R03-EUC1-SU13"	"1"	2013-07-30
"R03-MAP1-SU13"	"1"	2013-07-30
"R04-MMW2-SU13"	"1"	2013-07-30
"R04-SCH1-SU13"	"1"	2013-07-30
"R05-STP1-SU13"	"1"	2013-07-30
"R05-GOC1-SU13"	"1"	2013-07-30
"R05-FMG1-SU13"	"1"	2013-07-30
"R05-MTC1-SU13"	"1"	2013-07-30
"R06-YOW1-SU13"	"1"	2013-07-30
"R06-SLT1-SU13"	"1"	2013-07-30
"R06-SLT2-SU13"	"1"	2013-07-30
"R06-OTB1-SU13"	"1"	2013-07-30
"R07-YHR1-SU13"	"1"	2013-07-30
"R07-MMP1-SU13"	"1"	2013-07-30
"S10-LPC1-SU13"	"1"	2013-07-29
"S10-LPP2-SU13"	"1"	2013-07-29
"S10-LEW1-SU13"	"1"	2013-07-29
"S09-ILC1-SU13"	"1"	2013-07-29
"S10-ILC1-SU13"	"1"	2013-07-29
"S09-VTW2-SU13"	"1"	2013-07-29
"S09-KTP1-SU13"	"1"	2013-07-29
"S09-SMC1-SU13"	"1"	2013-07-29
"S08-WGL2-SU13"	"1"	2013-07-29
"S08-WGL1-SU13"	"1"	2013-07-29
"S07-WGL2-SU13"	"1"	2013-07-29
"S07-SAG1-SU13"	"1"	2013-07-29
"S07-STJ1-SU13"	"1"	2013-07-29
"S06-CBW1-SU13"	"1"	2013-07-29
"S05-RES1-SU13"	"1"	2013-07-29
"S05-LNC1-SU13"	"1"	2013-07-29
"S05-SFP2-SU13"	"1"	2013-07-29
"R08-WBK1-SU13"	"1"	2013-08-07
"R08-VLG1-SU13"	"1"	2013-08-07
"R08-PAP1-SU13"	"1"	2013-08-07
"R07-GOF1-SU13"	"1"	2013-08-07
"R07-FSP1-SU13"	"4"	2013-08-07
"S07-WGL2-WI11"	"1"	2011-01-25
"S07-WGL2-WI11"	"1"	2011-02-22
"S02-MPC1-FA11"	"1"	2011-10-25
"S02-MPC1-FA11"	"1"	2011-11-09
"S02-MPC1-FA11"	NA	2011-10-04
"S02-MCP1-FA11"	NA	2011-10-04
"S02-MCP1-FA11"	"1"	2011-10-25
"S02-MCP1-FA11"	"1"	2011-11-09
"R09-CTG1-SU11"	NA	2011-07-13
"R09-CTG1-SU11"	"1"	2011-08-09
"R09-CTG3-SU11"	NA	2011-07-13
"R09-CTG3-SU11"	NA	NA
"R09-CTG3-SU11"	"1"	2011-08-09
"R09-CTG3-FA11"	NA	2011-10-06
"R09-CTG3-FA11"	"1"	2011-10-27
"R09-CTG3-FA11"	"2"	2011-11-16
"J01-CLP1-SU12"	NA	2012-07-10
"J01-CLP1-SU12"	"1"	2012-07-25
"J01-CLP1-SU12"	"1"	2012-08-08
"J01-UIC1-FA13"	"1"	2013-10-15
"R02-DPG1-FA13"	"1"	2013-10-15
"R02-FRP1-FA13"	"1"	2013-10-15
"R03-CPG1-FA13"	"1"	2013-10-15
"R03-AUP1-FA13"	"1"	2013-10-15
"R03-EUC1-FA13"	"1"	2013-10-15
"R03-MAP1-FA13"	"1"	2013-10-15
"R04-MMW2-FA13"	"1"	2013-10-15
"R04-SCH1-FA13"	"1"	2013-10-15
"R05-STP1-FA13"	"1"	2013-10-15
"R05-GOC1-FA13"	"1"	2013-10-15
"R05-FMG1-FA13"	"1"	2013-10-15
"R05-MTC1-FA13"	"1"	2013-10-15
"R06-YOW1-FA13"	"1"	2013-10-15
"R06-SLT1-FA13"	"1"	2013-10-15
"R06-SLT2-FA13"	"1"	2013-10-15
"R07-YHR1-FA13"	"1"	2013-10-15
"R07-MMP1-FA13"	"1"	2013-10-15
"R06-OTB1-FA13"	"1"	2013-10-15
"S09-ILC1-FA13"	NA	2013-10-16
"S10-ILC1-FA13"	NA	2013-10-16
"D10-VHC1-FA13"	NA	2013-10-16
"D09-VTC1-FA13"	NA	2013-10-16
"D09-RYW1-FA13"	NA	2013-10-16
"D09-CLG1-FA13"	NA	2013-10-16
"D08-CCC1-FA13"	"1"	2013-10-16
"D08-DAW3-FA13"	NA	2013-10-16
"D08-DAW2-FA13"	NA	2013-10-16
"D07-NOC1-FA13"	NA	2013-10-16
"D06-KCG1-FA13"	NA	2013-10-16
"D07-ASC2-FA13"	NA	2013-10-16
"D05-PRC1-FA13"	NA	2013-10-16
"D05-MIA1-FA13"	NA	2013-10-16
"D07-BEC2-FA13"	NA	2013-10-16
"R10-FRM2-FA13"	NA	2013-10-17
"R10-WCP3-FA13"	NA	2013-10-17
"R10-WDW1-FA13"	NA	2013-10-17
"R09-CTG3-FA13"	NA	2013-10-17
"R09-BLW1-FA13"	NA	2013-10-17
"R09-LIM2-FA13"	NA	2013-10-17
"R09-SMI1-FA13"	NA	2013-10-17
"R08-DAP1-FA13"	NA	2013-10-17
"R07-FSP1-FA13"	NA	2013-10-17
"R07-GOF1-FA13"	NA	2013-10-17
"R08-PAP1-FA13"	NA	2013-10-17
"R08-VLG1-FA13"	NA	2013-10-17
"R08-WBK1-FA13"	NA	2013-10-17
"S03-JKP1-FA13"	NA	2013-10-17
"S03-JKP2-FA13"	NA	2013-10-17
"D02-HUP1-FA13"	"1"	2013-10-31
"D02-MOP1-FA13"	"1"	2013-10-31
"R10-FRM1-FA13"	NA	2013-10-17
"R10-FRM2-FA13"	"1"	2013-10-29
"R10-FRM1-FA13"	"1"	2013-10-29
"R10-WCP3-FA13"	"1"	2013-10-29
"R10-WDW1-FA13"	"1"	2013-10-29
"R09-CTG3-FA13"	"1"	2013-10-29
"R09-BLW1-FA13"	"1"	2013-10-29
"R09-LIM2-FA13"	"1"	2013-10-29
"R09-SMI1-FA13"	"2"	2013-10-29
"R08-DAP1-FA13"	"1"	2013-10-29
"R08-WBK1-FA13"	"1"	2013-10-29
"R08-VLG1-FA13"	"2"	2013-10-29
"R08-PAP1-FA13"	"1"	2013-10-29
"R07-GOF1-FA13"	"1"	2013-10-29
"R07-FSP1-FA13"	"1"	2013-10-29
"D10-MAC1-FA13"	"1"	2013-10-28
"D10-CAN1-FA13"	"1"	2013-10-28
"D10-VHC1-FA13"	"1"	2013-10-28
"D09-RYW1-FA13"	"unknown"	2013-10-28
"D09-CLG1-FA13"	"1"	2013-10-28
"D08-CCC1-FA13"	"1"	2013-10-28
"D09-VTC1-FA13"	"2"	2013-10-28
"D08-DAW3-FA13"	"1"	2013-10-28
"D08-DAW2-FA13"	"2"	2013-10-28
"D07-BEC2-FA13"	"2"	2013-10-28
"D07-NOC1-FA13"	"2"	2013-10-28
"D06-KCG1-FA13"	"1"	2013-10-28
"D07-ASC2-FA13"	"1"	2013-10-30
"D05-PRC1-FA13"	"2"	2013-10-30
"D05-MIA1-FA13"	"1"	2013-10-30
"D05-BRP1-FA13"	"1"	2013-10-30
"D04-DNP1-FA13"	"1"	2013-10-30
"D04-RDP1-FA13"	"1"	2013-10-30
"D02-JBS1-FA13"	"1"	2013-10-31
"D02-MBS2-FA13"	"4"	2013-10-31
"D02-MDU1-FA13"	"1"	2013-10-31
"D02-SCP1-FA13"	"1"	2013-11-01
"D02-RCP1-FA13"	"1"	2013-10-31
"D03-AFP1-FA13"	"1"	2013-10-31
"D03-CHP1-FA13"	"1"	2013-10-31
"D03-MFP1-FA13"	"1"	2013-10-31
"D03-AMP1-FA13"	"1"	2013-10-31
"D03-GOM1-FA13"	"1"	2013-10-31
"D04-FGP1-FA13"	"1"	2013-10-31
"D04-EVC1-FA13"	"1"	2013-10-30
"D04-EDW3-FA13"	"1"	2013-10-30
"D05-ADC1-FA13"	"2"	2013-10-30
"S10-LPC1-FA13"	"1"	2013-10-28
"S10-LPP2-FA13"	"1"	2013-10-28
"S10-LEW1-FA13"	"1"	2013-10-28
"S10-ILC1-FA13"	"1"	2013-10-28
"S09-ILC1-FA13"	"1"	2013-10-28
"S09-VTW2-FA13"	"2"	2013-10-28
"S09-KTP1-FA13"	"1"	2013-10-28
"S09-SMC1-FA13"	"1"	2013-10-28
"S08-WGL2-FA13"	"1"	2013-10-28
"S08-WGL1-FA13"	"1"	2013-10-28
"S07-WGL2-FA13"	"1"	2013-10-28
"S07-SAG1-FA13"	"1"	2013-10-28
"S07-STJ1-FA13"	"1"	2013-10-28
"S06-CBW1-FA13"	"1"	2013-10-28
"S05-RES1-FA13"	"1"	2013-10-28
"S05-LNC1-FA13"	"1"	2013-10-28
"S05-SFP2-FA13"	"1"	2013-10-28
"J01-LMP1-FA13"	"1"	2013-10-31
"S02-BNS1-FA13"	"1"	2013-10-31
"S03-JKP2-FA13"	"1"	2013-10-31
"S03-JKP1-FA13"	"1"	2013-10-31
"J01-BBS1-FA13"	"1"	2013-10-31
"S02-CPR1-FA13"	"1"	2013-10-31
"S02-MCP1-FA13"	"1"	2013-10-31
"S02-BRI1-FA13"	"1"	2013-10-31
"S02-PIP1-FA13"	"2"	2013-10-31
"S03-WAP1-FA13"	"1"	2013-10-31
"S03-PSP1-FA13"	"1"	2013-10-31
"S03-VIP1-FA13"	"1"	2013-10-31
"S03-LCP1-FA13"	"1"	2013-10-31
"S04-HAP1-FA13"	"1"	2013-10-31
"S04-SSP1-FA13"	"2"	2013-10-31
"S04-OTW1-FA13"	"1"	2013-10-31
"J01-SKP1-FA13"	"1"	2013-10-31
"J01-SEP1-FA13"	"5"	2013-10-31
"J01-UIC1-FA13"	"1"	2013-10-30
"R02-DPG1-FA13"	"1"	2013-10-30
"R02-FRP1-FA13"	"2"	2013-10-30
"R03-CPG1-FA13"	"1"	2013-10-30
"R03-AUP1-FA13"	"1"	2013-10-30
"R03-EUC1-FA13"	"1"	2013-10-30
"R03-MAP1-FA13"	"1"	2013-10-30
"R04-MMW2-FA13"	"1"	2013-10-30
"R04-SCH1-FA13"	"1"	2013-10-30
"R05-STP1-FA13"	"1"	2013-10-30
"R05-GOC1-FA13"	"1"	2013-10-30
"R05-FMG1-FA13"	"1"	2013-10-30
"R05-MTC1-FA13"	"1"	2013-10-30
"R06-YOW1-FA13"	"1"	2013-10-30
"R06-SLT1-FA13"	"4"	2013-10-30
"R06-SLT2-FA13"	"1"	2013-10-30
"R07-YHR1-FA13"	"1"	2013-10-30
"R07-MMP1-FA13"	"1"	2013-10-30
"R06-OTB1-FA13"	"1"	2013-10-30
"D02-HUP1-FA13"	"1"	2013-11-13
"D02-HUP1-FA13"	"1"	2013-11-13
"D02-MOP1-FA13"	"1"	2013-11-13
"D02-RCP1-FA13"	"1"	2013-11-13
"D02-SCP1-FA13"	"1"	2013-11-13
"D03-AFP1-FA13"	"1"	2013-11-13
"D03-AMP1-FA13"	"1"	2013-11-13
"D03-CHP1-FA13"	"1"	2013-11-13
"D03-GOM1-FA13"	"1"	2013-11-13
"D03-MFP1-FA13"	"2"	2013-11-13
"D04-DNP1-FA13"	"1"	2013-11-13
"D04-EDW3-FA13"	"1"	2013-11-13
"D04-EVC1-FA13"	"1"	2013-11-13
"D04-FGP1-FA13"	"1"	2013-11-13
"D04-RDP1-FA13"	"1"	2013-11-13
"D05-ADC1-FA13"	"1"	2013-11-13
"D05-BRP1-FA13"	"1"	2013-11-13
"D05-MIA1-FA13"	"1"	2013-11-11
"D05-PRC1-FA13"	"2"	2013-11-11
"D06-KCG1-FA13"	"1"	2013-11-11
"D07-ASC2-FA13"	"1"	2013-11-11
"D07-EDW3-FA13"	"2"	2013-11-11
"D07-NOC1-FA13"	"2"	2013-11-11
"D08-CCC1-FA13"	"1"	2013-11-11
"D08-DAW2-FA13"	"1"	2013-11-11
"D08-DAW3-FA13"	"1"	2013-11-11
"D09-CLG1-FA13"	"1"	2013-11-11
"D09-RYW1-FA13"	"1"	2013-11-11
"D09-VTC1-FA13"	"2"	2013-11-11
"D09-VTC1-FA13"	"1"	2013-11-11
"D10-CAN1-FA13"	"1"	2013-11-11
"D10-MAC1-FA13"	"1"	2013-11-11
"D10-VHC1-FA13"	"1"	2013-11-11
"J01-BBS1-FA13"	"1"	2013-11-13
"J01-LMP1-FA13"	"2"	2013-11-13
"J01-SKP1-FA13"	"1"	2013-11-13
"J01-UIC1-FA13"	"1"	2013-11-11
"R05-MTC1-FA13"	"1"	2013-11-11
"R02-DPG1-FA13"	"1"	2013-11-11
"R02-FRP1-FA13"	"2"	2013-11-11
"R03-AUP1-FA13"	"1"	2013-11-11
"R03-CPG1-FA13"	"1"	2013-11-11
"R03-EUC1-FA13"	"1"	2013-11-11
"R03-MAP1-FA13"	"1"	2013-11-11
"R04-MMW2-FA13"	"1"	2013-11-11
"R04-SCH1-FA13"	"1"	2013-11-11
"R05-FMG1-FA13"	"1"	2013-11-11
"R05-GOC1-FA13"	"1"	2013-11-11
"R07-GOF1-FA13"	"1"	2013-11-12
"R05-STP1-FA13"	"1"	2013-11-11
"R06-OTB1-FA13"	"1"	2013-11-11
"R06-SLT1-FA13"	"2"	2013-11-11
"R06-SLT2-FA13"	"1"	2013-11-11
"R06-YOW1-FA13"	"1"	2013-11-11
"R07-FSP1-FA13"	"1"	2013-11-12
"R07-MMP1-FA13"	"1"	2013-11-11
"R07-YHR1-FA13"	"1"	2013-11-11
"R08-DAP1-FA13"	"1"	2013-11-12
"R08-PAP1-FA13"	"1"	2013-11-12
"R08-VLG1-FA13"	"1"	2013-11-12
"R08-WBK1-FA13"	"1"	2013-11-12
"R09-BLW1-FA13"	"1"	2013-11-12
"R09-CTG3-FA13"	"1"	2013-11-12
"R09-LIM2-FA13"	"1"	2013-11-12
"R09-SMI1-FA13"	"2"	2013-11-12
"R10-FRM1-FA13"	"1"	2013-11-12
"R10-FRM2-FA13"	"1"	2013-11-12
"R10-WCP3-FA13"	"1"	2013-11-12
"R10-WDW1-FA13"	"3"	2013-11-12
"S02-BNS1-FA13"	"1"	2013-11-13
"S02-BRI1-FA13"	"1"	2013-11-13
"S02-CPR1-FA13"	"2"	2013-11-13
"S02-MCP1-FA13"	"1"	2013-11-13
"S02-PIP1-FA13"	"2"	2013-11-13
"S03-JKP1-FA13"	"1"	2013-11-13
"S03-JKP2-FA13"	"1"	2013-11-13
"S03-LCP1-FA13"	"1"	2013-11-13
"S03-PSP1-FA13"	"1"	2013-11-13
"S03-VIP1-FA13"	"1"	2013-11-13
"S03-WAP1-FA13"	"1"	2013-11-13
"S04-HAP1-FA13"	"1"	2013-11-13
"S04-OTW1-FA13"	"1"	2013-11-13
"S04-SSP1-FA13"	"2"	2013-11-13
"S05-LNC1-FA13"	"1"	2013-11-12
"S05-RES1-FA13"	"1"	2013-11-12
"S05-SFP2-FA13"	"1"	2013-11-12
"S06-CBW1-FA13"	"1"	2013-11-12
"S07-SAG1-FA13"	"1"	2013-11-12
"S07-STJ1-FA13"	"1"	2013-11-12
"S07-WGL2-FA13"	"1"	2013-11-12
"S08-WGL1-FA13"	"1"	2013-11-12
"S08-WGL2-FA13"	"1"	2013-11-12
"S09-ILC1-FA13"	"1"	2013-11-12
"S09-KTP1-FA13"	"1"	2013-11-12
"S09-SMC1-FA13"	"1"	2013-11-12
"S09-VTW2-FA13"	"2"	2013-11-12
"S10-ILC1-FA13"	"1"	2013-11-12
"S10-LEW1-FA13"	"1"	2013-11-12
"S10-LPC1-FA13"	"1"	2013-11-12
"S10-LPP2-FA13"	"1"	2013-11-12
"D02-MDU1-FA13"	"1"	2013-11-15
"D02-JBS1-FA13"	"1"	2013-11-15
"D08-DAW3-SP13"	NA	2013-04-09
"D08-DAW3-SP13"	NA	2013-04-22
"D08-DAW3-SP13"	"1"	2013-05-06
"R07-YHR1-WI14"	NA	2014-01-13
"R07-MMP1-WI14"	NA	2014-01-13
"D02-HUP1-SU14"	"1"	2014-06-24
"R06-OTB1-WI14"	NA	2014-01-13
"R06-SLT2-WI14"	NA	2014-01-13
"R06-SLT1-WI14"	NA	2014-01-13
"R06-YOW1-WI14"	NA	2014-01-13
"R05-MTC1-WI14"	NA	2014-01-13
"R05-FMG1-WI14"	NA	2014-01-13
"R05-GOC1-WI14"	NA	2014-01-13
"R05-STP1-WI14"	NA	2014-01-13
"R04-SCH1-WI14"	NA	2014-01-13
"R04-MMW2-WI14"	NA	2014-01-13
"R03-MAP1-WI14"	NA	2014-01-13
"R03-EUC1-WI14"	NA	2014-01-13
"R03-AUP1-WI14"	NA	2014-01-13
"R03-CPG1-WI14"	NA	2014-01-13
"R02-FRP1-WI14"	NA	2014-01-13
"R02-DPG1-WI14"	NA	2014-01-13
"J01-UIC1-WI14"	NA	2014-01-13
"D05-MIA1-WI14"	NA	2014-01-13
"D05-PRC1-WI14"	NA	2014-01-13
"D07-ASC2-WI14"	NA	2014-01-13
"D06-KCG1-WI14"	NA	2014-01-13
"D07-NOC1-WI14"	NA	2014-01-13
"D08-DAW2-WI14"	NA	2014-01-13
"D08-DAW3-WI14"	NA	2014-01-13
"D08-CCC1-WI14"	NA	2014-01-13
"D09-CLG1-WI14"	NA	2014-01-13
"D09-RYW1-WI14"	NA	2014-01-13
"D09-VTC1-WI14"	NA	2014-01-13
"D10-VHC1-WI14"	NA	2014-01-13
"D10-CAN1-WI14"	NA	2014-01-13
"D10-MAC1-WI14"	NA	2014-01-13
"J01-SEP1-WI14"	NA	2014-01-14
"J01-SKP1-WI14"	NA	2014-01-14
"S04-OTW1-WI14"	NA	2014-01-14
"S04-SSP1-WI14"	NA	2014-01-14
"S04-HAP1-WI14"	NA	2014-01-14
"S03-LCP1-WI14"	NA	2014-01-14
"S03-VIP1-WI14"	NA	2014-01-14
"S03-PSP1-WI14"	NA	2014-01-14
"S03-WAP1-WI14"	NA	2014-01-14
"S02-PIP1-WI14"	NA	2014-01-14
"S02-BRI1-WI14"	NA	2014-01-14
"S02-MCP1-WI14"	NA	2014-01-14
"S02-CPR1-WI14"	NA	2014-01-14
"J01-BBS1-WI14"	NA	2014-01-14
"S03-JKP1-WI14"	NA	2014-01-14
"S03-JKP2-WI14"	NA	2014-01-14
"S02-BNS1-WI14"	NA	2014-01-14
"J01-LMP1-WI14"	NA	2014-01-14
"D03-STB1-WI14"	NA	2014-01-14
"D04-ROS1-WI14"	NA	2014-01-14
"D05-BRP1-WI14"	NA	2014-01-14
"D05-ADC1-WI14"	NA	2014-01-14
"D04-EDW3-WI14"	NA	2014-01-14
"D04-EVC1-WI14"	NA	2014-01-14
"D04-FGP1-WI14"	NA	2014-01-14
"D03-GOM1-WI14"	NA	2014-01-14
"D04-RDP1-WI14"	NA	2014-01-14
"D04-DNP1-WI14"	NA	2014-01-14
"D03-AMP1-WI14"	NA	2014-01-14
"D03-MFP1-WI14"	NA	2014-01-14
"D03-CHP1-WI14"	NA	2014-01-14
"D03-AFP1-WI14"	NA	2014-01-14
